date,sh_index_000001,csi300_fund_050002,bond_pure_000015,dividend_100032,money_market_000198,gold_000216,nasdaq_000834,proxy_bond_qdii,proxy_quant_a,proxy_oil,proxy_global_tech
2020-10-30,3224.533,1.8084,1.253,1.085,1.1448903988485903,1.4471,2.56,1.2138,1.561,0.4647,1.1478494623655913
2020-11-02,3225.12,1.8175,1.253,1.092,1.1450767578870502,1.4568,2.56,1.211,1.5717,0.472,1.1541218637992832
2020-11-03,3271.074,1.8369,1.253,1.103,1.1451388843072956,1.463,2.601,1.2116,1.5856,0.4809,1.1635304659498207
2020-11-04,3277.44,1.8485,1.253,1.108,1.1452010140982252,1.4672,2.708,1.2049,1.587,0.4974,1.2083333333333333
2020-11-05,3320.133,1.8752,1.253,1.126,1.1452631472600217,1.4661,2.781,1.2213,1.6179,0.4961,1.240143369175627
2020-11-06,3312.159,1.875,1.253,1.129,1.1453252837928682,1.4826,2.761,1.2142,1.6031,0.48,1.2387992831541217
2020-11-09,3373.734,1.9091,1.253,1.146,1.1455117136195363,1.4808,2.696,1.2199,1.6294,0.5045,1.2101254480286738
2020-11-10,3360.149,1.8963,1.253,1.14,1.1455738636384116,1.4448,2.641,1.2133,1.6103,0.5135,1.1711469534050178
2020-11-11,3342.203,1.8789,1.253,1.145,1.1456360170292514,1.4433,2.708,1.2133,1.5951,0.5247,1.1805555555555554
2020-11-12,3338.679,1.8804,1.253,1.15,1.1456981737922387,1.4369,2.699,1.2152,1.6012,0.5208,1.1948924731182793
2020-11-13,3310.105,1.8609,1.252,1.14,1.1457603339275564,1.4422,2.726,1.2166,1.592,0.5113,1.214605734767025
2020-11-16,3346.969,1.8779,1.252,1.164,1.1459468345693216,1.4428,2.734,1.219,1.6136,0.5191,1.2172939068100357
2020-11-17,3339.895,1.8738,1.252,1.171,1.1460090081957908,1.4414,2.716,1.218,1.6069,0.5162,1.2034050179211468
2020-11-18,3347.303,1.8741,1.251,1.176,1.1460711851955052,1.4339,2.692,1.2165,1.6119,0.5193,1.1908602150537633
2020-11-19,3363.088,1.8868,1.25,1.172,1.1461333655686479,1.4261,2.708,1.2105,1.6191,0.5173,1.2029569892473118
2020-11-20,3377.727,1.892,1.25,1.177,1.1461955493154021,1.4279,2.701,1.2184,1.6316,0.523,1.2150537634408602
2020-11-23,3414.49,1.9154,1.25,1.193,1.1463821207991636,1.4267,2.698,1.2194,1.6383,0.5293,1.2190860215053763
2020-11-24,3402.823,1.904,1.25,1.189,1.1464443180421937,1.3967,2.741,1.2196,1.6386,0.5501,1.225358422939068
2020-11-25,3362.327,1.8809,1.25,1.173,1.1465065186597507,1.3777,2.755,1.2199,1.6163,0.5585,1.2141577060931898
2020-11-26,3369.733,1.8837,1.25,1.169,1.1465687226520174,1.3789,2.756,1.2199,1.6009,0.5585,1.2168458781362006
2020-11-27,3408.307,1.9051,1.25,1.177,1.1466309300191768,1.3747,2.779,1.2213,1.599,0.5564,1.2307347670250894
2020-11-30,3391.755,1.8972,1.251,1.165,1.1468175723718435,1.3487,2.782,1.2231,1.5827,0.5517,1.2190860215053763
2020-12-01,3451.938,1.9346,1.251,1.18,1.1468797932404056,1.357,2.829,1.2274,1.6058,0.5508,1.2293906810035842
2020-12-02,3449.381,1.9348,1.251,1.183,1.1469420174847762,1.377,2.817,1.2247,1.6132,0.5525,1.214605734767025
2020-12-03,3442.136,1.9315,1.251,1.173,1.1470042451051383,1.3929,2.819,1.2259,1.6099,0.5568,1.221326164874552
2020-12-04,3444.581,1.9343,1.252,1.169,1.1470664761016753,1.3945,2.83,1.2298,1.6153,0.563,1.232078853046595
2020-12-07,3416.604,1.9183,1.196,1.158,1.1472531893501667,1.3916,2.839,1.2266,1.6043,0.5598,1.236111111111111
2020-12-08,3410.177,1.914,1.196,1.152,1.1473154338532348,1.4073,2.845,1.2279,1.6025,0.558,1.246863799283154
2020-12-09,3371.964,1.8902,1.196,1.142,1.1473776817333936,1.4005,2.784,1.231,1.5719,0.5568,1.2289426523297489
2020-12-10,3373.276,1.8902,1.197,1.147,1.1474399329908265,1.3882,2.799,1.2335,1.5711,0.5727,1.2379032258064515
2020-12-11,3347.191,1.872,1.196,1.139,1.1475021876257165,1.3884,2.79,1.2322,1.5419,0.5691,1.2293906810035842
2020-12-14,3369.12,1.8866,1.197,1.134,1.1476889717969625,1.3847,2.808,1.2348,1.5522,0.5691,1.23252688172043
2020-12-15,3367.233,1.8919,1.197,1.132,1.147751239943514,1.3958,2.84,1.2348,1.5593,0.5762,1.2387992831541217
2020-12-16,3366.983,1.8954,1.198,1.128,1.1478135114684391,1.4026,2.852,1.2377,1.5525,0.5784,1.249551971326165
2020-12-17,3404.873,1.9203,1.198,1.14,1.147875786371921,1.4137,2.871,1.2387,1.5649,0.586,1.2620967741935483
2020-12-18,3394.896,1.9145,1.198,1.144,1.147938064654143,1.4205,2.866,1.2371,1.5592,0.5906,1.2670250896057347
2020-12-21,3420.569,1.9316,1.199,1.149,1.1481249197750836,1.4405,2.864,1.2381,1.5815,0.5783,1.2697132616487454
2020-12-22,3356.782,1.9032,1.201,1.122,1.1481872115740994,1.4202,2.864,1.238,1.5559,0.5718,1.2665770609318996
2020-12-23,3382.32,1.919,1.201,1.125,1.1482495067527723,1.4188,2.858,1.244,1.5641,0.58,1.2706093189964156
2020-12-24,3363.113,1.917,1.201,1.116,1.1483118053112853,1.42,2.863,1.2415,1.541,0.5823,1.2670250896057347
2020-12-25,3396.563,1.9322,1.202,1.125,1.1483741072498217,1.4264,2.862,1.2415,1.5519,0.5812,1.2679211469534049
2020-12-28,3397.285,1.9429,1.203,1.12,1.1485610333474066,1.4252,2.891,1.2394,1.5398,0.5775,1.2522401433691754
2020-12-29,3379.036,1.932,1.203,1.111,1.1486233488078714,1.4211,2.901,1.2446,1.5337,0.5822,1.2665770609318996
2020-12-30,3414.453,1.9616,1.204,1.117,1.1486856676492767,1.4201,2.896,1.2442,1.5471,0.5823,1.2916666666666665
2020-12-31,3473.069,1.9975,1.204,1.126,1.148747989871806,1.4199,2.902,1.2433,1.5673,0.5822,1.2943548387096773
2021-01-04,3502.958,2.0183,1.204,1.129,1.1489973125768327,1.4476,2.866,1.2566,1.5917,0.5794,1.2983870967741935
2021-01-05,3528.677,2.0547,1.205,1.133,1.149059651707734,1.4583,2.862,1.2473,1.5976,0.5913,1.3136200716845876
2021-01-06,3550.877,2.0761,1.205,1.136,1.1491219942208601,1.4575,2.815,1.2504,1.5871,0.6005,1.2956989247311825
2021-01-07,3576.205,2.12,1.206,1.134,1.1491843401163946,1.4487,2.885,1.2507,1.5564,0.6059,1.3140681003584227
2021-01-08,3570.108,2.1087,1.206,1.138,1.149246689394521,1.4397,2.927,1.2521,1.5523,0.6173,1.3337813620071683
2021-01-11,3531.498,2.0892,1.206,1.126,1.1494337575262863,1.3994,2.884,1.2502,1.5376,0.616,1.3221326164874552
2021-01-12,3608.339,2.1517,1.206,1.137,1.1494961203366154,1.4095,2.885,1.2526,1.5631,0.628,1.3315412186379927
2021-01-13,3598.652,2.1381,1.207,1.14,1.149558486530454,1.4051,2.893,1.2461,1.559,0.6263,1.3284050179211468
2021-01-14,3565.905,2.091,1.208,1.135,1.1496208561079857,1.3956,2.882,1.2486,1.566,0.6276,1.3333333333333333
2021-01-15,3566.378,2.0705,1.207,1.141,1.1496832290693941,1.4012,2.856,1.2449,1.5824,0.6174,1.318996415770609
2021-01-18,3596.224,2.0961,1.206,1.153,1.149870368258716,1.3979,2.865,1.2449,1.6078,0.6172,1.3351254480286736
2021-01-19,3566.381,2.0627,1.206,1.154,1.1499327547574674,1.3993,2.91,1.2478,1.6012,0.6249,1.3597670250896057
2021-01-20,3583.092,2.082,1.206,1.153,1.1499951446410135,1.4055,2.974,1.2493,1.6224,0.6264,1.3870967741935483
2021-01-21,3621.264,2.1182,1.207,1.159,1.1500575379095381,1.4153,2.991,1.2491,1.6411,0.624,1.3974014336917562
2021-01-22,3606.75,2.1287,1.208,1.149,1.1501199345632247,1.4107,2.979,1.2442,1.6484,0.6157,1.3965053763440858
2021-01-25,3624.238,2.154,1.208,1.136,1.1503071448370938,1.4032,3.014,1.247,1.6356,0.6199,1.4202508960573474
2021-01-26,3569.429,2.1044,1.206,1.128,1.1503695550332655,1.4083,3.017,1.248,1.6178,0.6201,1.390232974910394
2021-01-27,3573.341,2.1123,1.206,1.131,1.1504319686155178,1.4007,2.925,1.245,1.6295,0.6211,1.3548387096774193
2021-01-28,3505.176,2.0522,1.204,1.114,1.1504943855840342,1.3901,2.953,1.2446,1.5957,0.6183,1.3508064516129032
2021-01-29,3483.069,2.0436,1.204,1.106,1.1505568059389986,1.3976,2.886,1.2491,1.5837,0.6161,1.3351254480286736
2021-02-01,3505.284,2.0693,1.205,1.121,1.1507440873244166,1.4115,2.953,1.2466,1.6078,0.6243,1.3714157706093189
2021-02-02,3533.685,2.1043,1.205,1.129,1.1508065212270102,1.3999,3.004,1.2518,1.626,0.6395,1.404121863799283
2021-02-03,3517.308,2.1022,1.204,1.126,1.1508689585169705,1.3897,2.989,1.2502,1.6222,0.6477,1.4063620071684586
2021-02-04,3501.859,2.1008,1.203,1.115,1.150931399194481,1.3792,3.021,1.2447,1.6014,0.6523,1.411290322580645
2021-02-05,3496.333,2.1066,1.203,1.115,1.150993843259726,1.3672,3.036,1.2435,1.5683,0.6603,1.415322580645161
2021-02-08,3532.447,2.1392,1.203,1.128,1.1511811957837046,1.3754,3.054,1.2387,1.5817,0.6696,1.4278673835125446
2021-02-09,3603.489,2.1859,1.204,1.143,1.1512436534017245,1.3904,3.046,1.2431,1.6201,0.6734,1.4413082437275984
2021-02-10,3655.088,2.2342,1.204,1.15,1.151306114408398,1.3913,3.032,1.2366,1.6338,0.6744,1.461021505376344
2021-02-18,3675.357,2.2113,1.203,1.177,1.1518059244753722,1.3518,3.036,1.2425,1.6534,0.6984,1.457437275985663
2021-02-19,3696.168,2.2035,1.205,1.195,1.1518684159882007,1.3469,3.027,1.2533,1.6847,0.6882,1.4632616487455197
2021-02-22,3642.445,2.1264,1.204,1.204,1.152055910870376,1.3604,2.945,1.2471,1.6686,0.7048,1.4036738351254479
2021-02-23,3636.357,2.122,1.205,1.197,1.1521184159462776,1.3731,2.937,1.2504,1.6573,0.7106,1.3938172043010753
2021-02-24,3564.08,2.0679,1.205,1.181,1.1521809244134076,1.3705,2.965,1.253,1.6424,0.7246,1.3812724014336917
2021-02-25,3585.046,2.0825,1.205,1.199,1.1522434362719496,1.3555,2.857,1.2537,1.6397,0.7274,1.3467741935483868
2021-02-26,3509.08,2.0342,1.205,1.172,1.1523059515220877,1.3379,2.88,1.2461,1.6293,0.7152,1.3387096774193548
2021-03-01,3551.4,2.0622,1.206,1.194,1.15249351762392,1.3336,2.964,1.2447,1.6724,0.7084,1.3870967741935483
2021-03-02,3508.591,2.0371,1.206,1.186,1.1525560464422833,1.3096,2.909,1.241,1.6711,0.6948,1.3620071684587813
2021-03-03,3576.905,2.0738,1.206,1.213,1.152618578653163,1.3155,2.823,1.239,1.7003,0.7047,1.3418458781362006
2021-03-04,3503.492,2.0124,1.206,1.202,1.1526811142567432,1.3044,2.783,1.2355,1.6733,0.7348,1.2939068100358422
2021-03-05,3501.987,2.0054,1.206,1.19,1.1527436532532078,1.2925,2.835,1.2318,1.6796,0.7579,1.3055555555555556
2021-03-08,3421.414,1.9415,1.207,1.178,1.1529312906017495,1.3042,2.748,1.2192,1.6533,0.7534,1.2396953405017919
2021-03-09,3359.292,1.9036,1.207,1.168,1.1529938431715931,1.2997,2.881,1.2269,1.6184,0.7509,1.290322580645161
2021-03-10,3357.737,1.9169,1.207,1.161,1.1530563991352418,1.3121,2.862,1.2331,1.6082,0.7493,1.2773297491039426
2021-03-11,3436.831,1.961,1.207,1.073,1.1531189584928794,1.3256,2.923,1.2419,1.6393,0.7635,1.3212365591397848
2021-03-12,3453.078,1.968,1.207,1.083,1.1531815212446905,1.3074,2.892,1.2397,1.6389,0.7615,1.3024193548387095
2021-03-15,3419.946,1.9281,1.208,1.085,1.1533692298670049,1.3184,2.931,1.2465,1.6293,0.7597,1.2988351254480286
2021-03-16,3446.733,1.9432,1.208,1.091,1.1534318061973505,1.3203,2.947,1.2498,1.6403,0.754,1.3095878136200716
2021-03-17,3445.551,1.951,1.208,1.087,1.1534943859227904,1.3252,2.956,1.2504,1.6497,0.7531,1.3118279569892473
2021-03-18,3463.068,1.9658,1.208,1.092,1.1535569690435088,1.3329,2.86,1.2524,1.6616,0.712,1.2849462365591395
2021-03-19,3404.663,1.9175,1.209,1.082,1.1536195555596895,1.3316,2.887,1.256,1.6538,0.7201,1.2880824372759856
2021-03-22,3443.439,1.9343,1.209,1.097,1.1538073354828497,1.3243,2.94,1.2581,1.6854,0.7225,1.2956989247311825
2021-03-23,3411.509,1.9171,1.21,1.082,1.153869935582723,1.3303,2.918,1.2528,1.6698,0.6929,1.2746415770609318
2021-03-24,3367.061,1.8879,1.21,1.062,1.1539325390789803,1.3249,2.878,1.2527,1.6432,0.7173,1.2396953405017919
2021-03-25,3363.592,1.887,1.21,1.06,1.1539951459718054,1.3288,2.876,1.2455,1.6448,0.698,1.2383512544802866
2021-03-26,3418.327,1.9276,1.21,1.073,1.154057756261383,1.3269,2.924,1.2484,1.67,0.7236,1.2638888888888888
2021-03-29,3435.296,1.9297,1.211,1.084,1.1542456075124723,1.3277,2.922,1.2449,1.674,0.7246,1.2549283154121864
2021-03-30,3456.677,1.9473,1.211,1.083,1.154308231390902,1.3109,2.916,1.247,1.6708,0.7226,1.2670250896057347
2021-03-31,3441.912,1.931,1.211,1.081,1.1543708586670058,1.2965,2.964,1.2514,1.6741,0.7174,1.281810035842294
2021-04-01,3466.332,1.9544,1.211,1.09,1.1544334893409678,1.3234,3.011,1.2459,1.6804,0.7252,1.318100358422939
2021-04-02,3484.392,1.9725,1.212,1.083,1.1544961234129723,1.3366,3.014,1.2459,1.6814,0.7266,1.3230286738351253
2021-04-06,3482.967,1.9652,1.212,1.088,1.1547466936851032,1.3308,3.064,1.2459,1.7005,0.7167,1.3346774193548385
2021-04-07,3479.626,1.9516,1.212,1.097,1.154809344750086,1.3369,3.066,1.2498,1.7044,0.7114,1.3207885304659497
2021-04-08,3482.555,1.955,1.212,1.096,1.154871999214218,1.3406,3.101,1.2491,1.6987,0.7131,1.3373655913978493
2021-04-09,3450.677,1.9282,1.212,1.096,1.154934657077683,1.3447,3.118,1.2465,1.6981,0.712,1.3342293906810034
2021-04-12,3412.948,1.8969,1.213,1.09,1.1551226510659227,1.3386,3.12,1.2489,1.6603,0.7183,1.3243727598566306
2021-04-13,3396.47,1.8941,1.213,1.082,1.1551853225285655,1.3278,3.152,1.2448,1.6566,0.7235,1.328853046594982
2021-04-14,3416.721,1.9079,1.214,1.088,1.155247997391464,1.3386,3.107,1.2469,1.6751,0.7475,1.3239247311827955
2021-04-15,3398.988,1.8971,1.214,1.088,1.1553106756548024,1.338,3.153,1.244,1.6652,0.7497,1.3306451612903225
2021-04-16,3426.618,1.904,1.214,1.101,1.1553733573187654,1.35,3.156,1.2464,1.6815,0.7496,1.3328853046594982
2021-04-19,3477.549,1.9422,1.214,1.107,1.1555614227162467,1.3608,3.123,1.2507,1.7084,0.7499,1.3337813620071683
2021-04-20,3472.943,1.9415,1.215,1.107,1.155624117984553,1.3488,3.095,1.2509,1.7028,0.7385,1.318548387096774
2021-04-21,3472.93,1.9461,1.215,1.107,1.1556868166544065,1.3603,3.12,1.2493,1.7024,0.7288,1.325268817204301
2021-04-22,3465.114,1.9464,1.215,1.111,1.1557495187259916,1.3626,3.075,1.2477,1.7085,0.73,1.3239247311827955
2021-04-23,3474.166,1.9659,1.215,1.109,1.155812224199493,1.3576,3.116,1.2491,1.7101,0.7353,1.3458781362007166
2021-04-26,3441.166,1.945,1.215,1.102,1.1560003610333407,1.3539,3.134,1.2444,1.7004,0.732,1.3575268817204298
2021-04-27,3442.611,1.9529,1.215,1.101,1.156063080116353,1.3542,3.12,1.2434,1.6929,0.7422,1.3575268817204298
2021-04-28,3457.068,1.9611,1.215,1.108,1.1561258026022045,1.3439,3.103,1.2434,1.6884,0.7509,1.3539426523297489
2021-04-29,3474.901,1.9775,1.216,1.114,1.1561885284910798,1.3524,3.112,1.2404,1.688,0.7592,1.3418458781362006
2021-04-30,3446.856,1.9642,1.216,1.106,1.1562512577831636,1.3467,3.086,1.2397,1.6743,0.7445,1.3221326164874552
2021-05-06,3441.283,1.942,1.217,1.12,1.1566277050133855,1.3625,3.041,1.225,1.6816,0.767,1.2880824372759856
2021-05-07,3418.874,1.916,1.217,1.122,1.1566904581330992,1.3786,3.055,1.2229,1.6738,0.7639,1.2777777777777777
2021-05-10,3427.991,1.9113,1.218,1.131,1.1568787379210947,1.3822,2.964,1.2234,1.6789,0.7615,1.2387992831541217
2021-05-11,3441.845,1.9185,1.218,1.121,1.1569415046606606,1.3821,2.954,1.2179,1.6679,0.7647,1.242831541218638
2021-05-12,3462.751,1.9257,1.218,1.129,1.157004274805651,1.3838,2.878,1.2189,1.6884,0.7721,1.2208781362007168
2021-05-13,3429.536,1.9068,1.218,1.116,1.1570670483562513,1.3775,2.917,1.22,1.6683,0.7556,1.2087813620071683
2021-05-14,3490.376,1.9461,1.219,1.122,1.1571298253126456,1.3832,2.976,1.2195,1.6819,0.765,1.2379032258064515
2021-05-17,3517.616,1.9735,1.219,1.122,1.1573181766184435,1.3993,2.948,1.2176,1.6792,0.7715,1.2410394265232974
2021-05-18,3529.014,1.9757,1.219,1.127,1.1573809671998634,1.409,2.929,1.2254,1.6828,0.7672,1.2446236559139783
2021-05-19,3510.965,1.967,1.22,1.122,1.1574437611880017,1.4111,2.93,1.2254,1.6793,0.7403,1.2477598566308243
2021-05-20,3506.944,1.9715,1.22,1.108,1.1575065585830433,1.4125,2.996,1.2245,1.669,0.7333,1.275985663082437
2021-05-21,3486.557,1.9545,1.221,1.112,1.157569359385173,1.4134,2.971,1.2267,1.6684,0.7451,1.261648745519713
2021-05-24,3497.282,1.9597,1.221,1.117,1.1577577822359388,1.4185,3.026,1.2288,1.6775,0.7631,1.271505376344086
2021-05-25,3581.342,2.0162,1.221,1.131,1.1578205966682695,1.414,3.024,1.2281,1.6926,0.7637,1.289874551971326
2021-05-26,3593.357,2.0144,1.222,1.139,1.1578834145086123,1.4269,3.025,1.2286,1.7052,0.7653,1.2840501792114694
2021-05-27,3608.851,2.0227,1.222,1.144,1.1579462357571526,1.4174,3.012,1.2305,1.7183,0.7688,1.2836021505376343
2021-05-28,3600.784,2.0167,1.222,1.146,1.1580090604140751,1.4112,3.011,1.2279,1.711,0.7673,1.282706093189964
2021-05-31,3615.477,2.0199,1.222,1.154,1.1581975548369854,1.4192,3.002,1.2279,1.7263,0.765,1.2880824372759856
2021-06-01,3624.714,2.0248,1.222,1.161,1.1582603931292863,1.4277,2.99,1.2265,1.7401,0.7765,1.2983870967741935
2021-06-02,3597.138,2.007,1.222,1.156,1.158323234830894,1.4082,3.004,1.2314,1.7334,0.7867,1.296594982078853
2021-06-03,3584.212,1.9969,1.222,1.155,1.1583860799419938,1.3991,2.974,1.2301,1.7323,0.7879,1.2737455197132614
2021-06-04,3591.845,2.0041,1.222,1.152,1.1584489284627704,1.3869,3.039,1.2282,1.7331,0.7957,1.2912186379928314
2021-06-07,3599.541,2.0033,1.222,1.151,1.1586374944850117,1.3943,3.041,1.2276,1.7429,0.7942,1.28673835125448
2021-06-08,3580.106,1.9849,1.222,1.144,1.1587003566463459,1.3984,3.04,1.224,1.7391,0.801,1.281810035842294
2021-06-09,3591.397,1.9914,1.222,1.148,1.1587632222182822,1.4006,3.043,1.2242,1.7508,0.7999,1.281810035842294
2021-06-10,3610.859,2.0036,1.222,1.151,1.1588260912010055,1.3961,3.075,1.2227,1.7557,0.8037,1.2992831541218637
2021-06-11,3589.748,1.9895,1.222,1.147,1.1588889635947008,1.4077,3.077,1.2207,1.7458,0.8039,1.3015232974910391
2021-06-15,3556.559,1.9716,1.222,1.139,1.1591404872829043,1.3856,3.094,1.2236,1.7291,0.8199,1.307347670250896
2021-06-16,3518.329,1.9411,1.222,1.126,1.1592033767342362,1.3825,3.084,1.2232,1.7063,0.8211,1.293458781362007
2021-06-17,3525.604,1.9491,1.222,1.126,1.1592662695976508,1.3577,3.135,1.2208,1.7148,0.8102,1.3172043010752688
2021-06-18,3525.097,1.9501,1.222,1.125,1.159329165873333,1.346,3.112,1.2223,1.7286,0.8147,1.314516129032258
2021-06-21,3529.183,1.9436,1.223,1.13,1.159517875175837,1.3446,3.141,1.2285,1.7399,0.8302,1.3140681003584227
2021-06-22,3557.412,1.9592,1.223,1.142,1.1595807851024416,1.3483,3.173,1.2303,1.7549,0.8333,1.32168458781362
2021-06-23,3566.22,1.9655,1.223,1.156,1.1596436984422396,1.3496,3.174,1.2316,1.7628,0.8403,1.3319892473118278
2021-06-24,3566.654,1.9666,1.223,1.156,1.1597066151954163,1.3443,3.205,1.2368,1.7634,0.8436,1.347222222222222
2021-06-25,3607.562,1.9992,1.224,1.163,1.1597695353621569,1.3452,3.196,1.2366,1.7845,0.8474,1.3490143369175627
2021-06-28,3606.372,2.0053,1.224,1.154,1.1599583163456137,1.3466,3.227,1.2348,1.7907,0.836,1.3584229390681002
2021-06-29,3573.178,1.9889,1.224,1.151,1.160021250168462,1.3401,3.237,1.2342,1.777,0.8401,1.3620071684587813
2021-06-30,3591.197,2.004,1.224,1.156,1.1600841874058,1.3276,3.235,1.2329,1.7902,0.8396,1.3499103942652328
2021-07-01,3588.782,2.0082,1.225,1.152,1.1601471280578135,1.343,3.241,1.2352,1.7674,0.8516,1.3436379928315412
2021-07-02,3518.76,1.953,1.225,1.144,1.1602100721246875,1.3462,3.279,1.232,1.7536,0.8567,1.3378136200716846
2021-07-05,3534.322,1.9539,1.225,1.147,1.160398924816325,1.3513,3.278,1.232,1.7653,0.8583,1.3328853046594982
2021-07-06,3530.259,1.9568,1.226,1.146,1.1604618825444937,1.3635,3.287,1.2238,1.7711,0.8397,1.3279569892473118
2021-07-07,3553.716,1.9786,1.226,1.149,1.1605248436884494,1.3618,3.299,1.2256,1.7886,0.8221,1.3266129032258063
2021-07-08,3525.504,1.9634,1.227,1.131,1.1605878082483776,1.3637,3.277,1.2196,1.7821,0.8327,1.3086917562724012
2021-07-09,3524.088,1.9565,1.227,1.141,1.1606507762244633,1.3665,3.302,1.2214,1.8051,0.8498,1.3234767025089604
2021-07-12,3547.836,1.9804,1.229,1.15,1.1608397006515196,1.3627,3.315,1.2255,1.8347,0.847,1.329301075268817
2021-07-13,3566.523,1.9865,1.23,1.161,1.1609026822940893,1.3669,3.313,1.2275,1.858,0.8591,1.3315412186379927
2021-07-14,3528.501,1.968,1.23,1.157,1.1609656673537436,1.37,3.321,1.2275,1.8489,0.8446,1.325268817204301
2021-07-15,3564.59,1.9956,1.23,1.165,1.1610286558306677,1.3801,3.289,1.2226,1.853,0.83,1.3163082437275986
2021-07-16,3539.304,1.9745,1.231,1.168,1.161091647725047,1.3757,3.267,1.2245,1.8623,0.8304,1.3055555555555556
2021-07-19,3539.123,1.9826,1.231,1.165,1.161280643914771,1.366,3.237,1.2181,1.8557,0.7799,1.2979390681003582
2021-07-20,3536.791,1.9811,1.232,1.159,1.1613436494808256,1.3727,3.285,1.2194,1.8518,0.7887,1.3095878136200716
2021-07-21,3562.661,1.9916,1.232,1.16,1.1614066584652625,1.3677,3.309,1.2197,1.8631,0.8169,1.3234767025089604
2021-07-22,3574.734,1.9954,1.233,1.172,1.1614696708682675,1.3602,3.321,1.2183,1.8858,0.827,1.329749103942652
2021-07-23,3550.396,1.9706,1.233,1.16,1.161532686690026,1.3649,3.359,1.2148,1.8632,0.8334,1.3266129032258063
2021-07-26,3467.441,1.9097,1.234,1.138,1.161721754669676,1.3694,3.368,1.2051,1.8349,0.8379,1.2983870967741935
2021-07-27,3381.183,1.8461,1.234,1.108,1.1617847841683029,1.365,3.329,1.1908,1.7883,0.8357,1.2571684587813619
2021-07-28,3361.59,1.8493,1.234,1.096,1.1618478170866104,1.3706,3.352,1.2001,1.7547,0.8408,1.2844982078853044
2021-07-29,3411.724,1.8785,1.234,1.109,1.1619108534247846,1.3736,3.36,1.2086,1.8032,0.855,1.2956989247311825
2021-07-30,3397.357,1.8602,1.234,1.121,1.1619738931830108,1.3812,3.323,1.2004,1.8248,0.8515,1.2679211469534049
2021-08-02,3464.285,1.9039,1.235,1.125,1.1621630329798567,1.3647,3.326,1.2024,1.8569,0.8295,1.2768817204301075
2021-08-03,3447.991,1.9042,1.235,1.111,1.1622260864201464,1.3668,3.345,1.2023,1.8501,0.8231,1.2701612903225805
2021-08-04,3477.219,1.9169,1.235,1.127,1.162289143281416,1.3687,3.352,1.207,1.885,0.8015,1.2849462365591395
2021-08-05,3466.549,1.9054,1.235,1.12,1.162352203563851,1.3665,3.376,1.2037,1.8758,0.814,1.286290322580645
2021-08-06,3458.228,1.8971,1.236,1.126,1.162415267267637,1.3589,3.356,1.2045,1.8842,0.8064,1.2786738351254479
2021-08-09,3494.635,1.9217,1.236,1.14,1.1626044789089582,1.3253,3.373,1.2096,1.9111,0.7913,1.293458781362007
2021-08-10,3529.931,1.9433,1.236,1.143,1.162667556300005,1.3183,3.355,1.217,1.9254,0.8101,1.2912186379928314
2021-08-11,3532.621,1.9341,1.236,1.16,1.1627306371133312,1.3144,3.349,1.2169,1.9431,0.8144,1.2853942652329748
2021-08-12,3524.737,1.9187,1.236,1.174,1.1627937213491224,1.3298,3.359,1.2164,1.9482,0.8141,1.2809139784946235
2021-08-13,3516.299,1.911,1.236,1.177,1.1628568090075642,1.3331,3.371,1.2127,1.9554,0.8064,1.2764336917562724
2021-08-16,3517.345,1.9106,1.236,1.178,1.1630460925206507,1.3455,3.368,1.2077,1.9515,0.7967,1.2585125448028673
2021-08-17,3446.976,1.8684,1.236,1.156,1.1631091938715523,1.3583,3.34,1.202,1.9068,0.7928,1.2414874551971324
2021-08-18,3485.286,1.8888,1.237,1.166,1.163172298646033,1.3567,3.316,1.2055,1.9216,0.7797,1.2423835125448028
2021-08-19,3465.555,1.8765,1.237,1.16,1.163235406844279,1.3518,3.329,1.2009,1.9151,0.7613,1.236111111111111
2021-08-20,3427.334,1.8422,1.237,1.161,1.1632985184664755,1.3573,3.371,1.1996,1.9173,0.7479,1.2446236559139783
2021-08-23,3477.132,1.8655,1.237,1.173,1.1634878738786278,1.3546,3.419,1.2078,1.9524,0.784,1.2674731182795698
