date,sh_index_000001,csi300_index,bond_pure_000015,bond_qdii_004998,dividend_100032,money_market_000198,quant_a_001917,gold_000216,nasdaq_000834,global_tech_017730,oil_501018
2024-08-28,2837.429,3.4289,1.4524714828897338,1.6660586239396797,1.4562383612662941,1.2108868909325412,2.0060196792285745,2.250334075723831,4.64928716904277,4.075513385529749,1.2199785177228786
2024-08-29,2823.106,3.4236,1.4524714828897338,1.665656550424128,1.4487895716945995,1.2109525878976901,2.0391076453803008,2.256236080178174,4.647454175152749,4.0694873559254985,1.2256820622986038
2024-08-30,2842.214,3.4422,1.4526615969581749,1.6586872761545712,1.4487895716945995,1.2110182884272438,2.0635038472891862,2.250556792873051,4.695926680244399,4.169738575705315,1.2096348012889366
2024-09-02,2811.035,3.4207,1.4536121673003801,1.6570789820923657,1.4506517690875231,1.211215411404269,2.046219088851717,2.2396436525612473,4.690733197556009,4.130295472841125,1.1922341568206232
2024-09-03,2802.979,3.4264,1.4538973384030418,1.6652544769085766,1.446927374301676,1.2112811261933765,2.0656767883498968,2.2425389755011134,4.55061099796334,3.9056889148644864,1.17
2024-09-04,2784.278,3.4177,1.454467680608365,1.6719557021677662,1.446461824953445,1.2113468445478561,2.051651441503493,2.227728285077951,4.542973523421589,3.9013063478795766,1.1450590762620838
2024-09-05,2788.314,3.4193,1.454847908745247,1.6706154571159282,1.446461824953445,1.2114125664679014,2.058762884974909,2.243207126948775,4.536965376782078,3.877750050335685,1.1402255639097745
2024-09-06,2765.807,3.4081,1.455038022813688,1.6706154571159282,1.4427374301675977,1.211478291953705,2.0279466299321065,2.247661469933185,4.414867617107943,3.7166907136402427,1.1242749731471537
2024-09-09,2736.488,3.392,1.4556083650190115,1.6728938737040528,1.435288640595903,1.211675489807605,2.013723742989275,2.237416481069042,4.473930753564154,3.778868382738653,1.1208915145005371
2024-09-10,2744.192,3.3931,1.456083650190114,1.6791930254476908,1.4362197392923648,1.2117412295583794,2.022810587424973,2.246881959910913,4.520773930753564,3.8446068875123034,1.1044575725026853
2024-09-11,2721.795,3.3869,1.456273764258555,1.6797291234684262,1.4278398510242085,1.2118069728758798,2.021724116894618,2.258240534521158,4.6185336048879835,3.9875881353949927,1.1023308270676693
2024-09-12,2717.123,3.3822,1.4565589353612167,1.6793270499528745,1.4283054003724394,1.2118727197602999,2.0173782347731968,2.2552338530066813,4.6629327902240325,4.00265320940562,1.1328786251342642
2024-09-13,2704.09,3.3771,1.4572243346007603,1.6770486333647503,1.4264432029795158,1.2119384702118337,1.993278343008954,2.2845211581291758,4.674134419551935,4.028674700878525,1.1334586466165415
2024-09-18,2717.281,3.3833,1.4584600760456272,1.6714196041470313,1.4310986964618249,1.212267275982976,2.0005873265767984,2.2825167037861918,4.6251527494908355,3.9341756002664017,1.1437056928034373
